asset_id,lon,lat,occupancy_type,value,deductible,limit,construction_type,basement,floors
A01491,-1.1158545328408658,51.32645818436389,residential,159665.0,1597.0,159664.69511666463,wood_frame,0,1
A01492,-1.0298486867261742,51.226496840342605,residential,351554.0,3516.0,351553.8749671043,wood_frame,1,1
A01493,-0.9176351760509313,51.49590375531075,residential,542449.0,5424.0,542449.1424616626,wood_frame,0,2
A01494,-0.76,51.24945216189803,industrial,1923936.0,19239.0,1923935.6437016884,concrete,1,1
A01495,-0.8508990069010487,51.30077432142462,commercial,557004.0,5570.0,557004.4468590072,steel_frame,0,4
A01496,-0.761808741455979,51.25564883982234,residential,261398.0,2614.0,261398.17320032054,concrete,0,1
A01497,-0.9061772006833133,51.5497546983549,residential,252691.0,2527.0,252691.01339551652,wood_frame,1,1
A01498,-0.9926902769087825,51.43708802606973,residential,278626.0,2786.0,278626.00928248,concrete,0,1
A01499,-1.1310954768412615,51.41161606882513,residential,237565.0,2376.0,237565.2262149134,wood_frame,0,1
A01500,-0.9673485984760914,51.459161785503746,residential,307278.0,3073.0,307277.6044203058,masonry,0,1
A01501,-1.1699064662998915,51.55139151807546,residential,218936.0,2189.0,218936.02851372623,masonry,0,1
A01502,-0.9860728050369196,51.47587507344818,residential,279726.0,2797.0,279726.06160678656,wood_frame,0,3
A01503,-0.8254231765023198,51.430443483818244,residential,202280.0,2023.0,202280.4696214237,wood_frame,1,2
A01504,-0.9564745966403634,51.34839816144408,industrial,1602433.0,16024.0,1602432.8781388612,concrete,0,2
A01505,-0.8743498843280479,51.431866433406846,commercial,1319229.0,13192.0,1319229.0392186902,steel_frame,0,3
A01506,-1.0392138844083953,51.62476744248733,residential,216872.0,2169.0,216872.18082684444,masonry,0,1
A01507,-1.1089365815256393,51.453648898713055,commercial,1174758.0,11748.0,1174758.3880102013,concrete,0,1
A01508,-1.0442594606662503,51.415649497140926,commercial,678715.0,6787.0,678715.2398152052,concrete,0,1
A01509,-1.0180025542524433,51.584199472427876,residential,226110.0,2261.0,226109.9200939114,wood_frame,0,2
A01510,-0.8261996798465291,51.24235946926213,commercial,853858.0,8539.0,853858.2066067297,steel_frame,0,1
A01511,-0.76,51.24594230922008,residential,400348.0,4003.0,400347.8447138276,wood_frame,1,1
A01512,-1.024662641160424,51.54364531251592,residential,196697.0,1967.0,196697.44513325067,wood_frame,0,4
A01513,-1.028744982338601,51.60628037518754,residential,396344.0,3963.0,396343.7289656048,wood_frame,0,1
A01514,-0.9617029633935006,51.24086490366265,residential,153649.0,1536.0,153648.66126561756,wood_frame,0,4
A01515,-0.9872154830567856,51.2298620489496,residential,243759.0,2438.0,243758.66714352838,steel_frame,1,1
A01516,-1.0801160089790505,51.22399982901514,residential,355769.0,3558.0,355769.2706640925,concrete,1,1
A01517,-0.9594153388074713,51.456556790331895,residential,329464.0,3295.0,329463.51447333046,masonry,1,1
A01518,-0.9081098813596779,51.276487315961695,commercial,649433.0,6494.0,649433.2720899854,masonry,1,2
A01519,-0.9348502267394355,51.45014975662814,residential,167272.0,1673.0,167271.7670763951,wood_frame,0,1
A01520,-1.0675880977551853,51.492155603048566,residential,351326.0,3513.0,351326.31203273387,steel_frame,1,2
A01521,-0.9654895153282569,51.22637423209977,residential,164990.0,1650.0,164990.25198790137,masonry,1,4
A01522,-1.146259900718981,51.57674758908883,residential,316224.0,3162.0,316224.29200688784,masonry,0,1
A01523,-0.879494463235218,51.32355476374243,commercial,771509.0,7715.0,771508.8872861749,steel_frame,0,1
A01524,-1.0774986164736682,51.44713164976975,residential,256606.0,2566.0,256605.50400607733,wood_frame,0,3
A01525,-1.0247823251560335,51.365015950031136,commercial,2102013.0,21020.0,2102013.121846304,concrete,1,2
A01526,-1.0402852298730332,51.360739467849584,residential,445570.0,4456.0,445569.67942454875,masonry,1,1
A01527,-1.0605255702077108,51.385375909245695,residential,346626.0,3466.0,346625.98972317297,masonry,0,2
A01528,-1.0627736628520918,51.22152150837025,residential,158289.0,1583.0,158288.95442231052,wood_frame,1,2
A01529,-1.1784694173309385,51.39580120047126,residential,288388.0,2884.0,288387.55720898206,masonry,0,1
A01530,-0.8011265661886546,51.328656904978885,residential,262422.0,2624.0,262421.5136107603,concrete,1,1
A01531,-0.9721644228414408,51.36653716414027,commercial,894705.0,8947.0,894704.8314176174,concrete,1,3
A01532,-0.9207764981518919,51.286788673314746,residential,413132.0,4131.0,413131.53391893714,wood_frame,0,1
A01533,-0.7835093846737939,51.35729672379744,commercial,504725.0,5047.0,504725.15532715846,concrete,1,2
A01534,-0.952620564626171,51.50676778014257,residential,288122.0,2881.0,288122.27354078414,wood_frame,1,1
A01535,-0.9442575479634938,51.62334971191229,residential,269218.0,2692.0,269217.61370645644,masonry,0,1
A01536,-0.9524494897766819,51.3008228647784,residential,197384.0,1974.0,197383.94318017876,wood_frame,0,2
A01537,-0.8520132057795049,51.57534145017179,commercial,1707012.0,17070.0,1707011.884589211,steel_frame,1,3
A01538,-0.9069152250870406,51.47205019454173,residential,164389.0,1644.0,164389.23265727225,steel_frame,1,3
A01539,-0.9105037572598043,51.261411786517385,residential,259928.0,2599.0,259927.88943564615,wood_frame,0,2
A01540,-0.9792653717358876,51.226024610459625,residential,264753.0,2648.0,264753.19553250546,masonry,0,2
A01541,-0.9479952569973124,51.582449748633834,residential,118480.0,1185.0,118480.38884010943,steel_frame,1,2
A01542,-0.8482861531954948,51.315965025631954,industrial,930662.0,9307.0,930661.9936562871,masonry,1,1
A01543,-1.1495338033455837,51.263559619838915,industrial,1095391.0,10954.0,1095390.8313197512,concrete,1,3
A01544,-0.960576097671708,51.48878073667065,residential,340049.0,3400.0,340048.95381985087,wood_frame,1,2
A01545,-0.9837854837152562,51.50970755068947,residential,359568.0,3596.0,359567.94445143215,concrete,0,1
A01546,-1.0092428906042532,51.58697735750474,residential,317523.0,3175.0,317522.7452629856,steel_frame,1,1
A01547,-1.1876566938447153,51.42513042867382,residential,280086.0,2801.0,280085.631438528,wood_frame,1,1
A01548,-0.9144792902958875,51.34790499058234,residential,118100.0,1181.0,118100.33305449084,masonry,1,1
A01549,-1.0737603679197547,51.35048386375941,residential,277660.0,2777.0,277660.14261138963,masonry,1,2
A01550,-0.9789570775232722,51.30395129253185,industrial,1286562.0,12866.0,1286562.2031956585,steel_frame,1,3
A01551,-1.002173110147238,51.480446706306516,commercial,1401742.0,14017.0,1401741.8390625413,concrete,1,4
A01552,-1.1588283186853165,51.60633165858349,residential,414234.0,4142.0,414234.2872331505,masonry,0,2
A01553,-0.9869726961292526,51.25472008047099,commercial,2044788.0,20448.0,2044787.959039436,steel_frame,0,4
A01554,-1.1849921885366301,51.378521025560545,residential,330570.0,3306.0,330569.554704597,steel_frame,1,1
A01555,-1.0906415538503582,51.36424645640071,industrial,2059399.0,20594.0,2059398.65691144,concrete,1,1
A01556,-0.9741676015466484,51.252882560912376,residential,178432.0,1784.0,178432.04847722605,wood_frame,0,1
A01557,-0.9629233221882425,51.46387655835165,residential,264425.0,2644.0,264424.9340384513,wood_frame,0,2
A01558,-0.9935774849354592,51.62303309606945,commercial,597416.0,5974.0,597415.7811261871,concrete,1,3
A01559,-0.9912655469697228,51.333438401464235,residential,353232.0,3532.0,353232.39942369185,masonry,1,1
A01560,-0.76,51.51811591496543,commercial,606078.0,6061.0,606078.2903401909,steel_frame,1,1
A01561,-0.9372014049358651,51.58923741253823,residential,238221.0,2382.0,238220.98519552522,masonry,1,1
A01562,-1.097828837455801,51.33096648522675,commercial,691715.0,6917.0,691714.9344446015,concrete,0,1
A01563,-1.047160373084228,51.59678385311452,commercial,783432.0,7834.0,783431.6410324655,masonry,0,1
A01564,-1.0089246519129564,51.52683259472506,commercial,1087766.0,10878.0,1087766.2388769789,masonry,1,2
A01565,-0.9671951476968268,51.484714295535724,commercial,757329.0,7573.0,757328.5548411768,steel_frame,0,1
A01566,-1.013828924330878,51.29959632441122,residential,277767.0,2778.0,277766.7048178944,masonry,0,1
A01567,-1.0632344986404971,51.33373443268843,residential,179991.0,1800.0,179991.25512923943,steel_frame,0,2
A01568,-0.7767845078553752,51.26163698975298,residential,421502.0,4215.0,421502.36867919815,concrete,1,1
A01569,-0.9748851678580429,51.58724629684158,residential,204384.0,2044.0,204383.60104421322,wood_frame,0,1
A01570,-0.987640090540949,51.551670825998244,residential,367776.0,3678.0,367776.3723181894,wood_frame,1,2
A01571,-0.9673984233101185,51.25550178649552,residential,548233.0,5482.0,548232.6706034471,masonry,0,1
A01572,-1.0033597731785175,51.4377160742818,residential,108179.0,1082.0,108179.48824545449,concrete,1,2
A01573,-0.8191283267887817,51.30737070779946,residential,180601.0,1806.0,180601.2619598816,wood_frame,0,1
A01574,-0.8973900630414512,51.53390566459432,residential,238662.0,2387.0,238661.8111741511,wood_frame,1,3
A01575,-0.8565761340410624,51.45498731775415,residential,388916.0,3889.0,388915.903160142,concrete,1,1
A01576,-1.19,51.607607535630606,residential,216160.0,2162.0,216159.86324160764,wood_frame,0,2
A01577,-0.9091282648275916,51.51812675958668,residential,293697.0,2937.0,293696.87532206357,wood_frame,0,1
A01578,-0.8356827025660688,51.26128168684555,residential,198090.0,1981.0,198089.91732560587,wood_frame,0,2
A01579,-0.8019541600667558,51.37284015174775,residential,313446.0,3134.0,313445.60409589356,wood_frame,1,1
A01580,-0.9649075516552039,51.4562723102394,residential,166787.0,1668.0,166786.53775982428,wood_frame,1,1
A01581,-1.15549662982143,51.5938537349311,residential,345443.0,3454.0,345443.16171590064,masonry,0,4
A01582,-0.9401389059526597,51.37208848369119,residential,88659.0,887.0,88658.90919804214,masonry,0,1
A01583,-1.0117374801026964,51.29703601988066,residential,131059.0,1311.0,131058.8324803471,masonry,0,2
A01584,-1.1584706108522225,51.33615784158429,commercial,1763412.0,17634.0,1763411.5189361945,steel_frame,1,2
A01585,-1.0304356022685162,51.321747533654005,residential,272776.0,2728.0,272776.26125047053,steel_frame,0,1
A01586,-0.8397312546247728,51.28334143761065,commercial,671685.0,6717.0,671685.3599760256,steel_frame,1,1
A01587,-0.8744633287404536,51.36099973642116,residential,561664.0,5617.0,561663.9719206714,wood_frame,1,1
A01588,-0.8966179850612529,51.32209098455361,residential,372760.0,3728.0,372759.9185173655,concrete,0,4
A01589,-1.0919426121767137,51.42929080492901,residential,383265.0,3833.0,383265.10896992486,masonry,1,1
A01590,-0.76,51.586645006041294,residential,220691.0,2207.0,220690.92028652946,wood_frame,1,1
A01591,-1.111007751797144,51.61127311711753,industrial,1919839.0,19198.0,1919839.273508647,steel_frame,0,2
A01592,-0.9537740907850345,51.28536180505316,residential,307187.0,3072.0,307187.27069002436,masonry,0,1
A01593,-1.1142327547909638,51.45346692874678,commercial,511579.0,5116.0,511579.4513868965,masonry,0,2
A01594,-0.8125479918439211,51.496278931918845,residential,316763.0,3168.0,316763.02527420653,wood_frame,0,2
A01595,-0.9002633789916324,51.28253123626627,commercial,864305.0,8643.0,864305.3035728948,steel_frame,0,2
A01596,-0.8922330256931138,51.43803776641408,residential,405465.0,4055.0,405465.271202443,steel_frame,1,1
A01597,-0.9454894047580011,51.30202195004329,commercial,1470022.0,14700.0,1470022.3498565508,masonry,0,3
A01598,-1.0046291486699543,51.369269502004606,residential,203858.0,2039.0,203858.47018888764,wood_frame,1,3
A01599,-0.9725711757447573,51.35281574934393,residential,206694.0,2067.0,206694.18676364183,concrete,1,2
A01600,-1.1437562825195673,51.55412959284775,residential,274447.0,2744.0,274446.6482816469,concrete,1,3
A01601,-0.8645252765917325,51.315985661287606,residential,323761.0,3238.0,323760.8812957603,steel_frame,1,1
A01602,-0.8870953335356725,51.44144069329456,commercial,796835.0,7968.0,796835.3680452903,concrete,0,1
A01603,-1.0037861523040532,51.460092550881264,industrial,1476264.0,14763.0,1476264.0583030914,steel_frame,0,1
A01604,-0.9925063559633828,51.35524746170847,residential,318678.0,3187.0,318678.1788003131,wood_frame,0,2
A01605,-0.9580250613388024,51.601067332044934,commercial,1072828.0,10728.0,1072828.0081863431,concrete,0,4
A01606,-0.8346870705301117,51.35617594146001,residential,388060.0,3881.0,388060.0322146773,wood_frame,0,1
A01607,-0.9471187444134552,51.353738245405204,residential,279011.0,2790.0,279010.7169069857,wood_frame,1,2
A01608,-0.9376239374100903,51.50396920267725,residential,186673.0,1867.0,186672.7871956782,wood_frame,1,2
A01609,-1.0429580447614433,51.419976468302266,residential,136462.0,1365.0,136461.77307492087,wood_frame,0,1
A01610,-1.0912699568250317,51.51716694785851,residential,342287.0,3423.0,342287.4068236347,masonry,1,2
A01611,-1.0040476705607126,51.28267979687754,commercial,818602.0,8186.0,818602.3133435345,steel_frame,0,2
A01612,-0.936574705164962,51.2807148524945,residential,226207.0,2262.0,226206.77376924874,wood_frame,0,1
A01613,-0.966493348012289,51.521781140609185,residential,230937.0,2309.0,230936.80109476775,masonry,1,2
A01614,-0.9923471638998866,51.37930242708703,residential,145997.0,1460.0,145996.8657258015,wood_frame,0,1
A01615,-0.8919574611182383,51.571424592169876,industrial,1336216.0,13362.0,1336215.5681670893,steel_frame,0,1
A01616,-0.9197113035501725,51.31573340489635,residential,100977.0,1010.0,100977.48233017401,wood_frame,0,3
A01617,-0.9377134429817224,51.318498055144815,residential,221735.0,2217.0,221735.12369258315,concrete,1,1
A01618,-0.9026359537805351,51.57393315406683,residential,185871.0,1859.0,185870.83241682133,wood_frame,1,2
A01619,-0.9781453544754644,51.368298070098874,residential,494200.0,4942.0,494199.6223503842,steel_frame,1,1
A01620,-0.9436277418514339,51.26502015731088,industrial,1802713.0,18027.0,1802712.994161418,concrete,1,1
A01621,-0.9122697528398156,51.310323034293546,residential,237158.0,2372.0,237158.43090267724,steel_frame,1,2
A01622,-1.1173916884307482,51.535519971384424,residential,271323.0,2713.0,271322.6690635888,wood_frame,0,1
A01623,-0.8475100065176676,51.32883463006592,residential,332379.0,3324.0,332378.6559560025,wood_frame,0,3
A01624,-1.1018892286848243,51.447871173692874,residential,195212.0,1952.0,195211.67468800832,masonry,1,2
A01625,-0.8758008064349462,51.56219147254697,residential,235715.0,2357.0,235714.82360989274,concrete,1,1
A01626,-0.9553392122688786,51.47027334361719,residential,225392.0,2254.0,225392.26411101865,masonry,1,1
A01627,-0.8314055053892004,51.52860307986662,commercial,2244531.0,22445.0,2244530.545215547,steel_frame,1,1
A01628,-0.9932981662460452,51.620545053979384,residential,262681.0,2627.0,262680.8929193441,wood_frame,1,1
A01629,-1.077007048729343,51.34267653913979,residential,126454.0,1265.0,126453.65247519333,concrete,0,1
A01630,-0.8645194815808047,51.57924680339734,residential,340526.0,3405.0,340525.5301042052,wood_frame,0,2
A01631,-0.9557038128835573,51.44593541743942,residential,647027.0,6470.0,647027.2088563575,steel_frame,0,1
A01632,-0.9418811582787839,51.30258029345806,residential,181562.0,1816.0,181561.56594058828,wood_frame,0,2
A01633,-0.9331430201637524,51.27411690925242,residential,891572.0,8916.0,891572.4804649717,masonry,1,1
A01634,-0.8896758215739109,51.35443703679278,residential,250144.0,2501.0,250143.89756977579,steel_frame,0,3
A01635,-0.8599512596679518,51.27644003305836,residential,366386.0,3664.0,366386.46296182036,concrete,0,1
A01636,-0.9214710672171407,51.53640756662733,residential,208920.0,2089.0,208920.4369913043,concrete,0,1
A01637,-1.127107797141852,51.448549164730785,residential,232181.0,2322.0,232180.72736893117,wood_frame,0,2
A01638,-0.9858510075753112,51.238135855030954,residential,164354.0,1644.0,164354.4739457824,masonry,1,1
A01639,-0.9616341561774309,51.580102134835194,residential,174967.0,1750.0,174966.82155204765,masonry,1,2
A01640,-0.780739816506282,51.46436118880759,residential,118383.0,1184.0,118382.81528088804,concrete,1,1
A01641,-0.9597669011564138,51.40157795142102,commercial,1388921.0,13889.0,1388920.6469866326,concrete,1,1
A01642,-0.9510473170785102,51.27778459859245,residential,169209.0,1692.0,169208.52354393183,wood_frame,0,3
A01643,-0.8748433522801904,51.41263857818894,residential,292131.0,2921.0,292131.0434045914,wood_frame,0,2
A01644,-0.9946495649009127,51.596103921296475,residential,287905.0,2879.0,287904.78533336456,concrete,1,1
A01645,-0.966321021580965,51.45961277289773,commercial,728715.0,7287.0,728715.119638902,masonry,0,1
A01646,-0.9803628369873095,51.4082784959484,residential,260078.0,2601.0,260078.48567948176,masonry,0,2
A01647,-1.1063904120564838,51.46931905419683,industrial,1482363.0,14824.0,1482363.4160531862,masonry,1,1
A01648,-0.8780623353834749,51.445729774409074,residential,213862.0,2139.0,213861.732827124,steel_frame,1,1
A01649,-0.9098674644145813,51.47568954158197,industrial,1561144.0,15611.0,1561143.8229908834,concrete,0,1
A01650,-0.9808560659490155,51.301578698947786,residential,260270.0,2603.0,260269.90882252104,steel_frame,0,1
A01651,-1.0568178457258854,51.28095492661279,commercial,637125.0,6371.0,637124.979366772,masonry,0,2
A01652,-0.9305558016987258,51.225133606818304,residential,160219.0,1602.0,160218.6310359592,wood_frame,0,3
A01653,-0.8178939180469122,51.5610542311516,commercial,677541.0,6775.0,677541.0483738094,concrete,0,3
A01654,-1.0183913348533422,51.221328109833344,residential,266874.0,2669.0,266873.6290813203,wood_frame,1,1
A01655,-1.0751799014830432,51.325016375541985,residential,420473.0,4205.0,420472.9725983075,masonry,0,2
A01656,-0.9210303209985168,51.459988821527226,residential,433894.0,4339.0,433894.0945909003,wood_frame,1,3
A01657,-1.1475200090137847,51.42491815027146,residential,286035.0,2860.0,286034.7383005736,wood_frame,1,1
A01658,-1.19,51.589604486258864,residential,359345.0,3593.0,359345.18553863786,concrete,0,1
A01659,-1.0006696251003264,51.30741399684732,residential,266967.0,2670.0,266967.02977547626,concrete,0,1
A01660,-1.0085599926295445,51.266737015145516,residential,380374.0,3804.0,380373.92324848974,concrete,1,1
A01661,-0.9718841354166652,51.28577049357028,residential,267415.0,2674.0,267415.266394074,masonry,1,1
A01662,-1.0433775867147477,51.42411411380225,residential,294224.0,2942.0,294224.3747851828,concrete,1,1
A01663,-0.9462189812401337,51.33940596009247,residential,230411.0,2304.0,230411.19225426478,wood_frame,1,1
A01664,-1.0183692122311827,51.40671254236561,residential,254760.0,2548.0,254759.58289866574,concrete,0,1
A01665,-1.0005784313770085,51.502025802328404,residential,506494.0,5065.0,506494.3774430507,steel_frame,1,1
A01666,-1.0332851650020694,51.351765513949935,residential,165598.0,1656.0,165597.89488942403,masonry,0,1
A01667,-0.8803416244463154,51.492707367794615,commercial,919827.0,9198.0,919826.5739016931,concrete,0,1
A01668,-0.8540462948516457,51.22805490979466,residential,206150.0,2062.0,206150.49198814307,wood_frame,1,1
A01669,-0.8843376754348553,51.44393178309005,commercial,1299550.0,12996.0,1299550.2018070598,concrete,0,4
A01670,-0.9105058244616554,51.592003352557875,residential,491678.0,4917.0,491678.0503400123,steel_frame,1,1
A01671,-1.19,51.603004823026964,residential,227990.0,2280.0,227989.6024834335,masonry,1,1
A01672,-1.0670586814840375,51.45443356778064,commercial,337262.0,3373.0,337261.62423674145,concrete,1,1
A01673,-1.028041391404179,51.623065785111514,industrial,1912104.0,19121.0,1912104.4342147605,concrete,1,4
A01674,-0.9417725231047774,51.31651210171685,residential,318754.0,3188.0,318753.6708117384,masonry,1,2
A01675,-1.142815485471738,51.34202213299998,residential,138736.0,1387.0,138736.18375938467,wood_frame,0,1
A01676,-0.8547522682053935,51.403718603555504,industrial,1402291.0,14023.0,1402290.6941107668,steel_frame,0,2
A01677,-0.9548734074272469,51.428651435341635,residential,248951.0,2490.0,248951.1488783948,masonry,0,2
A01678,-1.016159747162959,51.55598277389158,commercial,397693.0,3977.0,397692.5540247596,masonry,0,2
A01679,-0.9806494567237415,51.40342989873911,residential,325561.0,3256.0,325560.7493799964,wood_frame,0,1
A01680,-0.9785744887500011,51.23970111239874,commercial,1076371.0,10764.0,1076371.202660046,steel_frame,1,1
A01681,-1.015500387219354,51.50694896071217,residential,278023.0,2780.0,278022.7445087307,concrete,1,2
A01682,-0.9078737882532718,51.311294041039936,residential,173656.0,1737.0,173656.1961881354,wood_frame,0,1
A01683,-1.0179454149278553,51.581749963646594,residential,196988.0,1970.0,196988.0522947156,wood_frame,0,1
A01684,-1.09661155799886,51.30691656979277,residential,202649.0,2026.0,202648.6356729774,steel_frame,1,2
A01685,-1.0438860043006017,51.34125328627945,residential,303150.0,3031.0,303149.7554162097,wood_frame,0,2
A01686,-0.9521008652284937,51.27626472816385,industrial,1070609.0,10706.0,1070608.7243467744,wood_frame,0,3
A01687,-1.090236761677683,51.34405325781952,residential,433118.0,4331.0,433118.2406521226,wood_frame,1,1
A01688,-0.8317722889533357,51.46639175708635,commercial,1051989.0,10520.0,1051989.1582678878,masonry,1,3
A01689,-1.080783325344898,51.32959743637775,residential,115654.0,1157.0,115654.20873361806,concrete,0,1
A01690,-0.7679617074943076,51.239867519599414,residential,469107.0,4691.0,469106.8891801655,wood_frame,1,1
A01691,-0.8726685887858026,51.46039452406588,residential,269772.0,2698.0,269772.4188626555,wood_frame,0,1
A01692,-1.0334608695678156,51.52132087015237,residential,208605.0,2086.0,208604.6627415088,concrete,0,2
A01693,-0.9258172500089146,51.264657994734065,residential,264280.0,2643.0,264279.6010923801,concrete,0,1
A01694,-0.8802941968550426,51.39394013798457,residential,131264.0,1313.0,131263.74321772176,concrete,1,3
A01695,-0.9598848471267339,51.247989219223044,residential,272770.0,2728.0,272770.13701393374,concrete,0,1
A01696,-1.0692862760032424,51.226941920755564,industrial,625667.0,6257.0,625667.2742156007,concrete,0,1
A01697,-0.9854207831182542,51.37356057716403,residential,175566.0,1756.0,175566.19169718536,masonry,1,1
A01698,-0.778367939193971,51.3374760171217,residential,416241.0,4162.0,416241.2152478314,masonry,0,1
A01699,-1.1190244806035978,51.578863691380775,residential,402457.0,4025.0,402456.6866876168,wood_frame,1,2
A01700,-0.8952261832812723,51.22553898751329,residential,224767.0,2248.0,224766.89065940058,wood_frame,0,1
A01701,-0.9451529564262728,51.48503530548179,industrial,1074385.0,10744.0,1074384.9136082763,steel_frame,0,1
A01702,-0.9506827099191599,51.52079299637758,residential,357021.0,3570.0,357021.1314360501,wood_frame,1,1
A01703,-1.0373693234027774,51.39097223278654,residential,249761.0,2498.0,249760.5840529944,wood_frame,0,2
A01704,-1.0185117917843949,51.4253078061802,residential,274694.0,2747.0,274693.8514092075,masonry,1,1
A01705,-0.8613348615059938,51.321317716790965,residential,319358.0,3194.0,319358.3503753408,wood_frame,1,2
A01706,-0.907015018335324,51.32347836329937,residential,171937.0,1719.0,171936.65438527084,concrete,1,1
A01707,-1.0421074295196802,51.241729139424244,residential,339270.0,3393.0,339270.17973642756,steel_frame,0,1
A01708,-0.8229156843282925,51.591344263425015,residential,117789.0,1178.0,117789.36314015265,masonry,1,2
A01709,-1.0765472070505884,51.231756071590446,residential,432771.0,4328.0,432770.87494857574,concrete,1,2
A01710,-0.8735718706998713,51.27621507877237,industrial,861252.0,8613.0,861252.1997745596,steel_frame,1,1
A01711,-0.9198451933119425,51.51694948482578,commercial,727898.0,7279.0,727897.9364622234,masonry,1,1
A01712,-0.8749065740064655,51.407612031247936,residential,199172.0,1992.0,199171.54104865724,concrete,1,2
A01713,-0.9477784101574898,51.429916380470964,industrial,1986920.0,19869.0,1986919.855157788,masonry,1,4
A01714,-0.873474205946448,51.34072375609726,residential,333272.0,3333.0,333271.9099891294,wood_frame,1,1
A01715,-0.9453778776446438,51.2860698410377,residential,289450.0,2895.0,289450.0838126563,steel_frame,1,2
A01716,-0.8506163936225195,51.547637677154775,commercial,1113861.0,11139.0,1113860.6410095226,masonry,1,3
A01717,-0.9040990254073943,51.27075039703602,industrial,1806850.0,18069.0,1806850.4952043297,steel_frame,0,4
A01718,-0.7644556407406885,51.34128700094963,residential,247221.0,2472.0,247220.53896823467,masonry,0,1
A01719,-1.0093265743482331,51.52826301832095,residential,126523.0,1265.0,126523.17886985363,wood_frame,0,1
A01720,-0.8605294972712492,51.34222091906869,residential,109546.0,1095.0,109546.37982958653,wood_frame,0,1
A01721,-0.9434720692399357,51.610052981763324,commercial,394950.0,3950.0,394950.384827356,concrete,1,4
A01722,-0.9277435832452017,51.29185907476676,residential,249312.0,2493.0,249312.16337596913,concrete,1,1
A01723,-1.0354484638763346,51.43631870240188,commercial,840456.0,8405.0,840456.346636171,masonry,1,2
A01724,-0.9310087466688053,51.44059412262063,residential,241073.0,2411.0,241073.4455446872,masonry,1,2
A01725,-1.1333675642917793,51.42520117435295,residential,275255.0,2753.0,275255.16543593386,masonry,1,3
A01726,-1.0795698684311377,51.53750113208548,residential,232712.0,2327.0,232712.40261826725,wood_frame,1,1
A01727,-0.8717439381361639,51.23889767149562,commercial,633956.0,6340.0,633955.8798295105,masonry,0,1
A01728,-1.128795729573176,51.443819526026125,residential,146535.0,1465.0,146535.3887329038,masonry,0,3
A01729,-0.8018562702556298,51.54380090807552,residential,126841.0,1268.0,126841.30242224035,wood_frame,1,2
A01730,-0.9695418201737966,51.240786265789694,residential,394949.0,3949.0,394949.1205880449,wood_frame,1,4
A01731,-0.9481410628768275,51.44398543853738,residential,352883.0,3529.0,352882.7922973269,masonry,1,2
A01732,-0.9887023736225388,51.40067005586703,residential,154578.0,1546.0,154578.27104181994,wood_frame,0,2
A01733,-0.9554877994375545,51.38588886280702,residential,229211.0,2292.0,229211.07600428216,wood_frame,1,1
A01734,-1.0035215502931927,51.44046468728291,industrial,1785136.0,17851.0,1785136.1996924342,concrete,0,1
A01735,-0.9868616838169602,51.476131312754625,residential,453306.0,4533.0,453305.9806238768,masonry,1,2
A01736,-0.9504302793065545,51.50847395020022,residential,203246.0,2032.0,203245.55198514226,masonry,1,1
A01737,-0.8709341573533088,51.588281425692635,residential,269886.0,2699.0,269885.8778021386,wood_frame,0,1
A01738,-0.8298153302410208,51.489197460273814,residential,386341.0,3863.0,386340.6392465229,masonry,0,2
A01739,-0.8691080277760496,51.629569535185716,residential,134206.0,1342.0,134205.89524931088,wood_frame,0,4
A01740,-0.9051857333587559,51.49259286414603,residential,193630.0,1936.0,193629.9101201168,wood_frame,0,2
A01741,-0.9910118496502737,51.33034518108207,residential,249470.0,2495.0,249470.35271190896,wood_frame,0,1
A01742,-1.1082442479798549,51.280352923826705,residential,194457.0,1945.0,194457.13302162077,concrete,0,1
A01743,-0.8748929670727971,51.2490672555807,industrial,3285931.0,32859.0,3285930.859462408,concrete,0,1
A01744,-0.8865877736012472,51.329973722701446,industrial,2084503.0,20845.0,2084502.5319646841,concrete,1,1
A01745,-0.9780682367255602,51.2688430257179,commercial,978518.0,9785.0,978518.1680665021,concrete,1,3
A01746,-0.8585071909943586,51.50020273879825,residential,178068.0,1781.0,178067.9734580262,wood_frame,0,2
A01747,-0.8097220913390806,51.50269780097382,commercial,1249987.0,12500.0,1249986.8969220382,concrete,1,1
A01748,-0.9438094433542362,51.47094566308993,residential,318725.0,3187.0,318725.2708290787,masonry,1,1
A01749,-0.8904584127674777,51.37695274326224,commercial,754123.0,7541.0,754122.652530722,steel_frame,1,1
A01750,-0.9622906383131481,51.4101999678473,residential,215715.0,2157.0,215715.02681272232,steel_frame,0,1
A01751,-1.1413816263560779,51.32637055002565,industrial,888731.0,8887.0,888731.1171950328,wood_frame,1,2
A01752,-1.0287673211676491,51.59664106952216,residential,245748.0,2457.0,245748.14695779246,wood_frame,0,2
A01753,-0.9898998675826522,51.2265051594035,commercial,1248858.0,12489.0,1248857.6560537333,wood_frame,1,3
A01754,-0.9324266011632404,51.35144214335774,residential,364416.0,3644.0,364416.059198197,wood_frame,0,3
A01755,-1.0510396849809995,51.45484870368865,commercial,1124779.0,11248.0,1124779.368766693,masonry,0,4
A01756,-0.989911043629245,51.29406784116701,residential,341612.0,3416.0,341612.1096967979,wood_frame,1,3
A01757,-1.0585342587056004,51.5702483208312,commercial,733503.0,7335.0,733503.0413202132,steel_frame,1,3
